system:index,SiteID,max,med,min,.geo
0,USGS-02278000,97,80.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.631723,26.8642256]}"
1,USGS-02278002,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.6303342,26.8628368]}"
2,USGS-02278450,44,8.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3706056,26.6850653]}"
3,USGS-02278500,84,25.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3692167,26.6836765]}"
4,USGS-02279000,9,7.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.0586527,26.6447894]}"
5,USGS-02281200,42,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4458857,26.4720184]}"
6,USGS-02281295,4,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2942155,26.3961875]}"
7,USGS-02281300,87,50.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2992158,26.3559112]}"
8,USGS-02281500,7,5.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1308777,26.3278564]}"
9,USGS-02282000,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1242112,26.2311933]}"
10,USGS-02282100,27,7.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.132267,26.2059164]}"
11,USGS-02282700,97,93.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1794908,26.17314]}"
12,USGS-02283200,9,7.5,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1947691,26.1350859]}"
13,USGS-02283498,89,24.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7150588,26.7003434]}"
14,USGS-02283500,5,3.5,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7136699,26.6975657]}"
15,USGS-02284501,38,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.459498,26.2303606]}"
16,USGS-02284642,37,17.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4192191,26.2809142]}"
17,USGS-02284694,3,2.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4358866,26.1531412]}"
18,USGS-02284699,64,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4422757,26.1500858]}"
19,USGS-02284700,8,6.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4411646,26.1456415]}"
20,USGS-02284800,11,7.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2969943,26.1114759]}"
21,USGS-02285000,76,12.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2297703,26.0945319]}"
22,USGS-02285400,22,4.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4414426,26.061478]}"
23,USGS-02285410,21,12.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4339424,26.061478]}"
24,USGS-02285420,9,5.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3894968,26.0614779]}"
25,USGS-02285500,14,14.0,14,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3164394,26.0670331]}"
26,USGS-02285900,4,4.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2806051,26.0645332]}"
27,USGS-02286100,6,4.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2086586,26.0661996]}"
28,USGS-02286150,6,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1550458,26.0539777]}"
29,USGS-02286181,17,8.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4308872,25.9567597]}"
30,USGS-02286200,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.310884,25.9642592]}"
31,USGS-02286300,27,13.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1558794,25.9284267]}"
32,USGS-02286340,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.1817137,25.8737066]}"
33,USGS-02286380,3,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4303317,25.933705]}"
34,USGS-02286400,66,24.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.8067278,26.6953441]}"
35,USGS-02286501,90,71.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.8164503,26.7003439]}"
36,USGS-02286700,22,6.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7745058,26.3317464]}"
37,USGS-02287105,24,10.999999999999998,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4581102,25.9337051]}"
38,USGS-02287395,95,12.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4394986,25.9414825]}"
39,USGS-02287500,10,8.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3789416,25.8948174]}"
40,USGS-02288000,19,4.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3808861,25.8923175]}"
41,USGS-02288200,10,8.5,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3225513,25.8534299]}"
42,USGS-02288600,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2633833,25.8084314]}"
43,USGS-02288798,,3.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.9809333,25.8515667]}"
44,USGS-02288800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-81.2616343,25.8877209]}"
45,USGS-02288900,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.9803467,25.8517653]}"
46,USGS-02289018,87,9.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7678413,25.7620456]}"
47,USGS-02289034,6,6.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.8820087,26.3300802]}"
48,USGS-02289040,48,10.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.7258958,25.7620455]}"
49,USGS-02289043,14,4.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.721451,25.8156546]}"
50,USGS-02289060,16,12.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.5608914,25.7614896]}"
51,USGS-02289250,9,3.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.494223,25.7614894]}"
52,USGS-02289500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3281074,25.7623221]}"
53,USGS-02290700,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.2839402,25.6701029]}"
54,USGS-02290707,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.4792229,25.6612153]}"
55,USGS-02290710,3,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3308866,25.5431632]}"
56,USGS-02290720,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.3483873,25.4892763]}"
57,USGS-02290725,21,7.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-80.346165,25.4706659]}"
