system:index,SiteID,max,med,min,.geo
0,WIDNR_WQX-10006858,75,46.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.61,45.74]}"
1,WIDNR_WQX-10006859,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.64,45.74]}"
2,WIDNR_WQX-10006860,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.62,45.73]}"
3,WIDNR_WQX-10006861,34,13.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.63,45.73]}"
4,WIDNR_WQX-10006862,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.63,45.72]}"
5,WIDNR_WQX-10006863,64,40.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.58,45.72]}"
6,WIDNR_WQX-10006864,30,21.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.59,45.72]}"
7,WIDNR_WQX-10006865,30,21.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.59,45.72]}"
8,WIDNR_WQX-10006866,47,31.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.56,45.73]}"
9,WIDNR_WQX-10006867,4,4.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.56,45.72]}"
10,WIDNR_WQX-10006868,26,21.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.67,45.78]}"
11,WIDNR_WQX-10006869,71,54.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.67,45.76]}"
12,WIDNR_WQX-10006870,85,73.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.77,45.77]}"
13,WIDNR_WQX-10006871,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.66,45.76]}"
14,WIDNR_WQX-10006872,,16.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.66,45.74]}"
15,WIDNR_WQX-10006873,29,20.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.69,45.75]}"
16,WIDNR_WQX-10006874,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.74,45.74]}"
17,WIDNR_WQX-10006875,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.78,45.73]}"
18,WIDNR_WQX-10006876,9,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.71,45.73]}"
19,WIDNR_WQX-10006877,9,3.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.71,45.73]}"
20,WIDNR_WQX-10006878,73,19.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.56,45.83]}"
21,WIDNR_WQX-10006879,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.57,45.73]}"
22,WIDNR_WQX-10006880,29,20.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.69,45.75]}"
23,WIDNR_WQX-10006881,7,5.5,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.57,45.76]}"
24,WIDNR_WQX-10006882,57,33.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.56,45.75]}"
25,WIDNR_WQX-10006883,46,13.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.87,45.68]}"
26,WIDNR_WQX-10006884,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.94,45.66]}"
27,WIDNR_WQX-10006885,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.66,45.71]}"
28,WIDNR_WQX-10006886,81,56.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.73,45.72]}"
29,WIDNR_WQX-10006887,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.74,45.74]}"
30,WIDNR_WQX-10006888,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.65,45.73]}"
31,WIDNR_WQX-10006889,43,10.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.63,45.79]}"
32,WIDNR_WQX-10006890,57,22.0,8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.6,45.77]}"
33,WIDNR_WQX-10006891,59,31.0,12,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.59,45.79]}"
34,WIDNR_WQX-10006892,93,90.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.54,45.67]}"
35,WIDNR_WQX-10006893,72,34.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.92,46.04]}"
36,WIDNR_WQX-10006894,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.94,46.08]}"
37,WIDNR_WQX-10006895,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-91.7,45.79]}"
