system:index,SiteID,max,med,min,.geo
0,USGS-421634122502200,43,43.0,25,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8405928,42.2759609]}"
1,USGS-421638122495100,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8319814,42.2770721]}"
2,USGS-421646122504700,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8475375,42.2792941]}"
3,USGS-421647122542600,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.9083728,42.2795708]}"
4,USGS-421652122492000,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.82337,42.2809611]}"
5,USGS-421655122480500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8025361,42.2817948]}"
6,USGS-421655122481000,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.803925,42.2817948]}"
7,USGS-421656122464600,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.780591,42.282073]}"
8,USGS-421709122503800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8450376,42.2856829]}"
9,USGS-421714122510500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8525378,42.2870717]}"
10,USGS-421714122511500,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8553157,42.2870716]}"
11,USGS-421719122503200,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8433709,42.2884607]}"
12,USGS-421720120584900,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-120.9813713,42.2887638]}"
13,USGS-421723122533200,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8933725,42.289571]}"
14,USGS-421724120564200,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-120.9460914,42.2898753]}"
15,USGS-421727122521800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8728163,42.2906824]}"
16,USGS-421738122531700,36,36.0,36,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8892058,42.2937376]}"
17,USGS-421740122533200,,36.0,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8933726,42.2942931]}"
18,USGS-421741122522400,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8744831,42.2945712]}"
19,USGS-421744122533800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8950394,42.2954042]}"
20,USGS-421745122510700,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8530936,42.2956827]}"
21,USGS-421746122513300,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.860316,42.2959603]}"
22,USGS-421747122521300,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8714275,42.2962379]}"
23,USGS-421748122543800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.9117066,42.296515]}"
24,USGS-421748122545800,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.9172623,42.2965149]}"
25,USGS-421753122534100,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8958728,42.2979042]}"
26,USGS-421757122511100,15,15.0,15,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.8542048,42.299016]}"
27,USGS-421757122512400,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-122.857816,42.2990159]}"
