system:index,SiteID,max,med,min,.geo
0,USGS-375925089155801,74,43.0,11,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.266195,37.9903283]}"
1,USGS-375925089195401,88,71.0,2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3317533,37.9903286]}"
2,USGS-375940089180801,28,12.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3023076,37.9944951]}"
3,USGS-375947089342601,29,14.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.5739853,37.9964401]}"
4,USGS-375958089171401,90,85.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2873069,37.999495]}"
5,USGS-380012089250101,68,35.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.4170346,38.0033845]}"
6,USGS-380017089193401,64,33.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3261974,38.004773]}"
7,USGS-380023089241801,76,47.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.4050896,38.00644]}"
8,USGS-380029089173601,49,25.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2934182,38.0081061]}"
9,USGS-380031089242201,37,25.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.4062007,38.0086622]}"
10,USGS-380041089181001,53,28.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.302863,38.0114395]}"
11,USGS-380045089153601,80,28.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2600834,38.0125504]}"
12,USGS-380046089164301,41,23.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2786953,38.0128283]}"
13,USGS-380104089193401,56,36.0,9,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3261972,38.0178285]}"
14,USGS-380111089255001,75,55.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.430646,38.0197734]}"
15,USGS-380112089234901,68,23.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3970335,38.020051]}"
16,USGS-380117089162301,37,30.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2731394,38.0214394]}"
17,USGS-380120089232301,74,29.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.389811,38.0222732]}"
18,USGS-380121089215301,86,52.99999999999999,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3648099,38.0225509]}"
19,USGS-380125089234101,82,36.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.3948111,38.0236621]}"
20,USGS-380132089131801,83,44.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2217483,38.0256059]}"
21,USGS-380133089162701,56,31.0,7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2742505,38.0258838]}"
22,USGS-380135089172701,70,33.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-89.2909179,38.0264394]}"
