system:index,SiteID,max,med,min,.geo
0,EPASTAGINGC-POT1184,93,76.00000000000001,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.12734,38.94821]}"
1,EPASTAGINGC-POT1471,90,86.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.52125,39.15442]}"
2,EPASTAGINGC-POT1472,90,87.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.52232,39.15551]}"
3,EPASTAGINGC-POT1595,89,84.99999999999999,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.54367,39.27348]}"
4,EPASTAGINGC-POT1596,85,74.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.5479,39.27208]}"
5,EPASTAGINGC-POT1830,86,76.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.80266,39.43508]}"
6,EPASTAGINGC-POT2386,86,53.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-78.1763,39.69742]}"
7,EPASTAGINGC-POT2766,77,38.0,6,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-78.45449,39.53865]}"
8,EPASTAGINGC-PTB01,97,93.0,4,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.03942,38.88706]}"
9,EPASTAGINGC-PWC04,95,93.0,10,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.0222,38.87372]}"
10,EPASTAGINGC-PXT0311,93,90.0,16,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.6768,38.6263]}"
11,EPASTAGINGC-PXT0435,91,86.0,18,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.6993,38.7571]}"
12,EPASTAGINGC-PXT0455,87,69.0,5,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.7137,38.78128]}"
13,EPASTAGINGC-PXT0809,91,88.0,3,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.87493,39.1168]}"
14,EPASTAGINGC-PXT0972,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.05619,39.23931]}"
15,EPASTAGINGC-RCM0111,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.06303,38.99302]}"
16,EPASTAGINGC-RCR01,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.06359,38.9865]}"
17,EPASTAGINGC-RCR09,,,,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.04942,38.92844]}"
18,EPASTAGINGC-RET1.1,99,98.0,97,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.66429,38.4909]}"
19,EPASTAGINGC-RET2.1,100,99.0,99,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2691,38.4035]}"
20,EPASTAGINGC-RET2.2,100,100.0,99,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.2051,38.3525]}"
21,EPASTAGINGC-RET2.3,100,99.0,99,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-77.13053,38.38818]}"
22,EPASTAGINGC-RET2.4,100,99.0,96,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.99063,38.3626]}"
23,EPASTAGINGC-RET3.1,99,99.0,98,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-76.8222,37.9173]}"
